movie_id,primary_title,genres,runtime_minutes,averagerating
tt3855730,Have a Song on Your Lips,"Comedy,Drama,Music",132.0,7.2
tt3855752,The Statesman,Drama,92.0,5.2
tt3855834,Musical Chairs,"Comedy,Drama",83.0,5.6
tt3855850,Veve,Drama,95.0,6.3
tt3856040,Blood Reservoir,Horror,62.0,4.9
tt3856066,Mar,"Drama,Family,Romance",70.0,5.6
tt3856100,North Mountain,"Action,Crime,Drama",78.0,3.8
tt3856118,#standwithme,"Biography,Crime,Documentary",73.0,9.0
tt3856124,Chiamatemi Francesco - Il Papa della gente,Biography,98.0,6.5
tt3856142,Clippings,"Crime,Fantasy,Mystery",90.0,2.7
tt3856148,Words of the Damned,"Fantasy,Thriller",52.0,8.4
tt3856188,Harvest of the Dead,Horror,89.0,2.9
tt3856248,El Dassas,"Action,Comedy,Horror",96.0,4.1
tt3856300,The Lennon Report,"Biography,Drama,History",87.0,6.2
tt3856302,Blood Will Have Blood,"Drama,Horror,Thriller",90.0,6.1
tt3856350,In April,"Action,Drama,Fantasy",119.0,6.6
tt3856382,ManIslam: Islam and Masculinity,"Biography,Documentary,History",58.0,6.0
tt3856408,Making Waves: The Art of Cinematic Sound,Documentary,94.0,8.7
tt3856476,Sunakali,"Documentary,Family,Musical",59.0,9.3
tt3856504,A Fool,"Comedy,Drama",103.0,7.2
tt3856638,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,Animation,95.0,6.7
tt3856808,The Killer Monroes,Thriller,105.0,7.7
tt3856838,Go Brasil Go!,Documentary,,1.6
tt3856868,It's a Beautiful World,Documentary,102.0,5.4
tt3856972,The Connection,"Documentary,News",72.0,8.3
tt3857046,A Trip to Spektor Island: Behind-the-Scenes of TEN,Documentary,122.0,8.8
tt3857092,Volumes of Blood,"Comedy,Drama,Horror",96.0,4.8
tt3858228,Fool Cool Rock! One Ok Rock Documentary Film,Documentary,,9.1
tt3858246,Watchtower,"Comedy,Drama",62.0,9.0
tt3858372,Mune: Guardian of the Moon,"Adventure,Animation,Comedy",85.0,7.2
tt3858404,Togliatti(grad),Documentary,52.0,6.5
tt3858454,The Hitman Never Dies,"Action,Comedy,Crime",84.0,5.3
tt3858478,"Paradise, FL","Drama,Family",113.0,4.0
tt3858500,What a Wonderful World,"Drama,Thriller",73.0,8.5
tt3858748,The Traitor,Drama,90.0,5.5
tt3858840,Sur les toits,Documentary,95.0,7.3
tt3858874,Insight,Drama,89.0,6.7
tt3858912,Goat,Drama,75.0,6.3
tt3858956,Drawing a Blank,"Action,Comedy,Crime",85.0,8.2
tt3859004,Faces,"Crime,Fantasy,Mystery",,8.0
tt3859052,Meet Me in Venice,"Drama,Family,Music",93.0,6.4
tt3859076,Truth,"Biography,Drama,History",125.0,6.8
tt3859138,Gates of Darkness,"Adventure,Biography,Comedy",91.0,7.0
tt3859272,Tragedy Girls,"Comedy,Crime,Horror",98.0,6.0
tt3859304,The Bronze,"Comedy,Drama,Sport",100.0,6.0
tt3859310,How to Talk to Girls at Parties,"Comedy,Music,Romance",102.0,5.8
tt3859320,Desire Will Set You Free,"Comedy,Drama,Romance",92.0,4.8
tt3859382,"God Bless You, Mr. Vonnegut","Comedy,Documentary",66.0,9.1
tt3859532,Dinner with Lloyd,Documentary,67.0,8.8
tt3859872,West of Eden,"Drama,Romance",118.0,4.7
tt3859980,Mohenjo Daro,"Action,Adventure,Drama",155.0,5.8
tt3860008,We Don't Like Samba,Documentary,,8.2
tt3860092,Everything About Her,"Comedy,Drama",127.0,7.0
tt3860294,Ogni maledetto Natale,Comedy,95.0,5.7
tt3860916,Cargo,"Drama,Horror,Sci-Fi",105.0,6.3
tt3861006,Tiny Times 3.0,"Drama,Romance",,2.7
tt3861108,Lights Camera Bullshit,"Comedy,Drama",95.0,9.2
tt3861144,Paranormal Evil,"Horror,Thriller",93.0,6.4
tt3861188,FSM,"Comedy,Drama",90.0,7.6
tt3861388,Bx3M,"Drama,Family",103.0,9.4
tt3861390,Dumbo,"Adventure,Family,Fantasy",112.0,6.6
tt3861432,Princess Daisy,"Comedy,Romance",92.0,2.2
tt3861712,Awesometown,Comedy,75.0,9.0
tt3861802,Live,"Drama,Thriller",97.0,6.2
tt3861956,In the Dark,"Biography,Documentary,Drama",60.0,8.7
tt3862004,Fuddu,"Comedy,Drama",100.0,5.6
tt3862094,Something Happens Here,Thriller,,7.9
tt3862176,Back to School Mom,Drama,88.0,6.5
tt3862704,Sachin! Tendulkar Alla,"Drama,Sport",,7.3
tt3862750,The Perfect Guy,"Crime,Drama,Horror",100.0,5.6
tt3862762,No Beast So Fierce,"Drama,Thriller",85.0,5.8
tt3862782,World Brain,"Documentary,Sci-Fi",73.0,7.5
tt3862814,Maasai 10th Lost Tribe of Israel,"Biography,Documentary,Drama",61.0,9.8
tt3862818,Kosmos,"Documentary,History",61.0,6.4
tt3863018,Amir,Drama,88.0,7.8
tt3863140,Die Kleinen und die Bösen,"Comedy,Drama",88.0,5.6
tt3863182,We Are the Ones,"Documentary,Drama,War",62.0,5.3
tt3863396,Alienween,Horror,90.0,5.8
tt3863420,Sunset Rock,Drama,95.0,6.2
tt3863484,King Jack,"Adventure,Drama",81.0,7.0
tt3863542,Day Release,"Action,Drama,Romance",80.0,5.7
tt3863552,Bajrangi Bhaijaan,"Action,Comedy,Drama",163.0,8.0
tt3863632,Little Pink House,Drama,98.0,6.5
tt3863658,Let's Rap,"Comedy,Romance",104.0,7.1
tt3863784,One More Day,Romance,,5.8
tt3863814,Evolution's Achilles' Heels,Documentary,96.0,6.2
tt3863870,I'm Off Then,Comedy,92.0,6.2
tt3863892,Until the Day I Die: Part 2,Action,,8.4
tt3863954,Short Plays,Sport,105.0,4.6
tt3864024,Lazer Team,"Action,Comedy,Sci-Fi",102.0,5.6
tt3864096,Marionetes,"Mystery,Thriller",109.0,5.0
tt3864498,Spoilers: The Movie,Drama,90.0,8.0
tt3864638,To Love is Enemy of the Great Dull Void,Comedy,69.0,8.8
tt3864722,A Song for Autumn,Drama,94.0,8.0
tt3864758,May We Chat,Drama,100.0,5.0
tt3864910,Zentai,Comedy,132.0,7.2
tt3864916,Sunstrokes,Comedy,102.0,5.2
tt3864934,Los que aman odian,"Crime,Drama,Mystery",101.0,5.7
tt3864974,We'll Test It on Humans,"Comedy,Thriller",80.0,7.9
tt3865084,The Dog Show,"Drama,Family",92.0,6.7
tt3865238,ChickLit,Comedy,96.0,4.6
tt3865286,My Lonely Me,"Drama,Musical,Thriller",95.0,8.1
tt3865434,"Hit Em Hard, the Story of Zaina Juliette","Biography,Music",86.0,8.5
tt3865478,11 Minutes,"Drama,Thriller",81.0,5.7
tt3865614,Do Over,Comedy,99.0,4.4
tt3865718,Deadly Pursuit,Thriller,93.0,4.3
tt3865850,The Evil That Men Do,Thriller,94.0,4.7
tt3866214,Bratya Ch,Drama,90.0,7.0
tt3866300,Raajadhaani,"Action,Crime,Drama",134.0,6.5
tt3866368,Black Ice,Documentary,53.0,8.0
tt3866420,We Are the Pirates of the Roads,"Adventure,Family",85.0,5.8
tt3866526,Natasha,Drama,93.0,6.5
tt3867074,Antar & Beesa,Comedy,,3.1
tt3867086,Sone'a Fee Misr,"Comedy,Family",102.0,5.4
tt3867396,Proof of the Devil,Horror,75.0,2.9
tt3867436,East Plains: Get Out!,Comedy,,8.7
tt3867556,Hrid Majharey: Live in My Heart!,Romance,122.0,6.8
tt3867606,"Big Father, Small Father and Other Stories","Crime,Drama",102.0,6.2
tt3867770,La stoffa dei sogni,Comedy,,6.8
tt3867816,Pikadero,"Comedy,Drama",98.0,6.8
tt3867836,Act of Faith,Drama,85.0,7.0
tt3867898,Wechselzeiten - Auf dem Weg zum ersten Triathlon,"Documentary,Sport",,8.0
tt3867974,Astu - So Be It,"Drama,Family",121.0,7.8
tt3868052,Zero Tolerance,Documentary,80.0,6.3
tt3868094,Brand Irish,Documentary,102.0,7.2
tt3868150,Jack to a King - The Swansea Story,"Biography,Documentary,Drama",98.0,7.4
tt3868216,Women in Oversized Men's Shirts,Comedy,106.0,6.1
tt3868240,All or Nothing,"Comedy,Romance",107.0,4.8
tt3868406,Haunted,"Action,Documentary,Drama",117.0,6.1
tt3868430,Dodgeball,"Comedy,Drama",,4.1
tt3868452,There's No Place Like Utopia,Documentary,110.0,5.9
tt3868492,Chiang Khan Story,Romance,,7.5
tt3868530,Plae kao,Drama,,7.0
tt3868590,Trapped in a Box,"Biography,Documentary",47.0,8.1
tt3868602,Realidades de humo,Drama,,8.2
tt3868606,The Witnesses of the War,Documentary,64.0,6.9
tt3868886,Jogo do Copo,"Fantasy,Horror,Thriller",72.0,2.4
tt3868978,Dusk,"Drama,Thriller",91.0,5.2
tt3869246,The 5th Dimension,"Horror,Sci-Fi",87.0,7.3
tt3869260,Die Spook van Uniondale,Romance,107.0,5.4
tt3869356,Catching Hell in the City of Angels,Documentary,96.0,7.0
tt3869392,Abandoned Dead,"Crime,Horror,Thriller",77.0,2.5
tt3869588,The Torment of Laurie Ann Cullom,"Horror,Thriller",71.0,4.7
tt3870520,El mal trato,"Drama,Thriller",68.0,6.8
tt3871798,Obywatel,"Comedy,Drama,History",104.0,5.7
tt3871804,After Love,"Drama,Romance",72.0,5.3
tt3871938,The Enchanting Porkers,Comedy,95.0,6.9
tt3871940,Eiga Kureyon Shinchan: Gachinko! Gyakushuu no Robotôchan,"Adventure,Animation,Comedy",97.0,7.1
tt3871990,The Axeman of Henderson County,Thriller,,7.6
tt3872000,The Last Great Climb,Documentary,60.0,6.4
tt3872008,Old Boys: The Way of the Dragon,Comedy,114.0,5.2
tt3872752,Two Housemates,"Comedy,Drama,Romance",77.0,9.0
tt3872778,Monty Python Live (Mostly),"Comedy,Documentary,Musical",162.0,7.7
tt3872856,Proshchanie,Drama,100.0,7.8
tt3872918,Anna,"Crime,Drama,Thriller",109.0,5.6
tt3872958,Strobe Edge,"Drama,Romance",115.0,6.4
tt3873304,Dark Side of the Chew,"Adventure,Documentary,News",65.0,7.6
tt3874076,The Rainbow Kid,"Adventure,Drama",93.0,7.8
tt3874106,Call of the Void,"Drama,Mystery,Thriller",55.0,5.8
tt3874122,The Biker Warrior Babe vs. The Zombie Babies from Hell,Horror,79.0,3.6
tt3874264,The Inevitable,Drama,88.0,8.0
tt3874418,Warrior Princess,"Action,Biography,History",95.0,5.1
tt3874424,A God Without a Universe,"Drama,Horror,Thriller",94.0,6.0
tt3874544,The Boss Baby,"Adventure,Animation,Comedy",97.0,6.3
tt3874556,Bob Thunder: Internet Assassin,"Action,Comedy",,3.6
tt3874690,Pretty Good Friends,"Comedy,Drama,Romance",77.0,7.7
tt3875048,"Apocalipsis: El ascenso de Hitler, la amenaza.",Documentary,,8.5
tt3875310,Kidnap - Bo's Most Exciting Holiday Ever,"Adventure,Family",87.0,6.3
tt3875352,Royal Shakespeare Company: Henry IV Part I,"Comedy,Drama,History",165.0,8.3
tt3875388,Rio 50 Degrees,Documentary,93.0,6.7
tt3875444,Haunted Mansion,"Horror,Thriller",110.0,6.1
tt3875512,Vaasthu Prakaara,Drama,,5.3
tt3875544,Memorias Del Calavero,"Biography,Documentary",93.0,7.2
tt3875548,Eco-Teens Save The World!,"Adventure,Comedy,Family",95.0,5.9
tt3875598,Welcome to Soldier Ride,Documentary,84.0,8.8
tt3876082,Aa Gaye Munde U.K. De,"Comedy,Romance",132.0,5.9
tt3876094,"Anne Frank, Then and Now","Documentary,History",63.0,8.1
tt3876372,Kabukichô Love Hotel,"Drama,Romance",135.0,7.1
tt3876382,Kidnap Capital,Drama,93.0,5.9
tt3876494,Figures of Speech,"Comedy,Documentary,Drama",93.0,8.3
tt3876560,A Young Poet,"Adventure,Comedy,Drama",71.0,5.9
tt3876674,A Slice of Life in Barcelona,"Crime,Drama",113.0,7.2
tt3876702,The Violators,Drama,101.0,6.0
tt3876752,Wrestling with Life,"Biography,Documentary,Family",69.0,8.4
tt3876860,Lily Lane,Drama,91.0,6.1
tt3877088,Good Grief,"Comedy,Drama",103.0,7.1
tt3877112,Nobody Looks Up,"Crime,Mystery,Thriller",97.0,4.1
tt3877230,Bullitt and the Curse of the Blood Ring,Horror,84.0,5.0
tt3877296,The Cokeville Miracle,"Drama,Family,History",94.0,5.1
tt3877344,Dangerous Company,Thriller,87.0,4.9
tt3877434,A Turn in the Sun,Drama,90.0,5.8
tt3877652,Desi Kattey,Action,139.0,4.4
tt3877674,Men & Chicken,"Comedy,Drama,Mystery",104.0,6.7
tt3877718,Tokyo Fiancée,"Comedy,Drama,Romance",100.0,6.3
tt3877844,Yolki 1914,Comedy,106.0,4.7
tt3877978,Karsten og Petra på safari,Family,75.0,6.2
tt3878146,Nobody Walks in L.A.,"Comedy,Drama,Romance",93.0,5.9
tt3878162,Bilocation Ura,Horror,121.0,6.8
tt3878342,A House in Berlin,Drama,96.0,5.9
tt3878654,Michael Des Barres: Who Do You Want Me to Be?,"Biography,Documentary,History",82.0,8.1
tt3878792,Myself Ghaint,Drama,113.0,5.9
tt3878804,Fifth Butterfly,"Family,Fantasy",100.0,6.8
tt3878858,Just Believe,"Drama,Fantasy,Romance",106.0,6.2
tt3878976,One Night at Dante's,Drama,,8.4
tt3878978,Reparation,"Drama,Mystery,Thriller",105.0,6.0
tt3879074,Total Frat Movie,Comedy,93.0,4.3
tt3879176,Pasaje de vida,"Drama,Romance,Thriller",100.0,6.6
tt3879178,My Grandpa Detective,Comedy,97.0,6.1
tt3879200,Driving While Black,"Comedy,Drama",94.0,7.7
tt3880494,Bhimavaram Bullodu,Comedy,153.0,4.8
tt3880662,Ogawachô Serenade,Drama,119.0,7.2
tt3880898,Gekijouban Sekaiichi hatsukoi: Yokozawa Takafumi no baai,"Animation,Romance",50.0,7.9
tt3880930,Under Construction: The Film,Documentary,64.0,6.8
tt3881026,Rendel: Dark Vengeance,"Action,Crime,Drama",105.0,4.8
tt3881136,Life Is Beautiful,"Comedy,Romance",116.0,5.3
tt3881172,Blue Dawn,Drama,,8.0
tt3881342,Mani mangalsutra,Drama,122.0,6.7
tt3881384,Dandupalya,Crime,132.0,6.9
tt3881410,The Legend of the Mummies of Guanajuato,"Animation,Family",84.0,5.9
tt3881494,Paycheck to Paycheck: The Life and Times of Katrina Gilbert,Documentary,75.0,7.4
tt3881514,Dzivot Labak,Documentary,,6.7
tt3881562,Anatomy of a Snow Day,"Documentary,Family,News",41.0,8.6
tt3881580,Wrestless: The MPW Documentary,Documentary,103.0,8.3
tt3881680,Waffle Street,"Comedy,Drama",86.0,6.2
tt3881784,Stronger,"Biography,Drama",119.0,7.0
tt3881916,We,"Adventure,Biography,Drama",,8.2
tt3882000,Microbe & Gasoline,"Adventure,Comedy,Drama",105.0,6.7
tt3882074,The Eagle Huntress,"Adventure,Documentary,Sport",87.0,7.5
tt3882082,The Boy,"Horror,Mystery,Thriller",97.0,6.0
tt3882378,God's Speed,Action,90.0,8.2
tt3882440,Memory Transfer,"Adventure,Sci-Fi,Thriller",80.0,4.9
tt3882446,Chigasaki Story,Drama,,6.5
tt3882508,El que mucho abarca,"Comedy,Romance",90.0,6.5
tt3882828,Taptapadi,Drama,126.0,7.2
tt3882950,Vanya i Totoshka,Drama,,6.9
tt3882968,Todas para Uno,"Comedy,Romance",88.0,4.5
tt3882982,De Rolling 2: Por el sueño mundialista,Comedy,,2.7
tt3883282,I Am Road Comic,Documentary,68.0,6.1
tt3883420,Evidence of Harm,"Biography,Documentary,Drama",75.0,9.1
tt3883526,Micky's Summer Resort,Comedy,98.0,8.4
tt3883834,Siam Burma Death Railway,"Documentary,History,War",65.0,6.4
tt3883968,Battle Oasis,"Adventure,Animation,Fantasy",83.0,6.3
tt3883976,Curse of Mesopotamia,"Horror,Thriller",91.0,6.5
tt3884216,This Is My Land,"Documentary,History",94.0,6.5
tt3884282,Strangers Within,"Drama,Horror,Thriller",95.0,4.0
tt3884350,Tourisme international,Documentary,48.0,7.0
tt3884428,13 Factors That Saved Apollo 13,Documentary,104.0,7.5
tt3884454,The Saturn V Story,"Documentary,History",52.0,8.0
tt3884528,Batkid Begins,"Biography,Documentary,Family",87.0,6.8
tt3884570,The Dirty 30,"Comedy,Drama,Romance",85.0,6.1
tt3884666,Franklin: A Symphony of Pain,"Drama,Thriller",90.0,7.5
tt3884994,Can't Move On,Drama,109.0,8.5
tt3885320,The Sickness of Lucius Frost,Horror,80.0,5.3
tt3885442,Slit Mouth Woman in LA,"Action,Horror,Mystery",104.0,4.2
tt3885524,The Phenom,"Drama,Sport",90.0,5.2
tt3885676,100 Degree Celsius,Thriller,120.0,3.7
tt3885682,Hi I'm Tony,Thriller,,5.4
tt3885696,Ice Cream,"Horror,Thriller",144.0,3.7
tt3885704,Kadavul Paathi Mirugam Paathi,"Action,Thriller",93.0,2.4
tt3885714,Karthikeya,"Mystery,Thriller",113.0,7.4
tt3885724,Meagamann,"Action,Drama",139.0,6.8
tt3885736,Munnariyippu,"Drama,Thriller",112.0,7.8
tt3885742,Kaaval,"Action,Thriller",127.0,3.5
tt3885748,Nuvvala Nenila,,138.0,5.9
tt3885758,Serndhu Polama,Musical,,4.5
tt3885782,Thirudan Police,"Action,Comedy,Drama",136.0,5.8
tt3885932,Winx Club: The Mystery of the Abyss,"Action,Adventure,Animation",83.0,6.0
tt3886006,For Better and Worse,Comedy,86.0,4.1
tt3886104,We Are Fine,Drama,93.0,6.3
tt3886222,Beautiful Girl,"Drama,Romance",92.0,6.9
tt3886228,All About Eva,"Drama,Thriller",85.0,5.8
tt3886372,Floating!,"Comedy,Drama",87.0,4.3
tt3886444,Khamoshiyan,"Drama,Horror,Romance",122.0,4.1
tt3886454,Thirty Souls,"Documentary,Mystery",80.0,7.0
tt3886462,Nightmare in Psycho Town,Horror,50.0,7.0
tt3886488,Human Harvest,"Crime,Documentary",72.0,8.4
tt3886508,Naples '44,"Documentary,War",80.0,6.7
tt3886528,Where I Am King,"Comedy,Drama,Family",91.0,6.2
tt3886604,Between Us,"Comedy,Drama,Romance",100.0,5.6
tt3886670,A Royal Hangover,"Documentary,News",102.0,7.8
tt3886682,Baavare Prem He,Romance,123.0,7.1
tt3886718,Justice,Drama,,5.3
tt3886722,Dabbe: Zehr-i Cin,Horror,133.0,6.2
tt3887158,The Legend of King Solomon,"Animation,History",80.0,5.2
tt3887208,The Mad Ones,"Comedy,Drama",95.0,6.3
tt3887312,Perro Guardián,"Drama,Thriller",90.0,6.1
tt3887318,9x10 novanta,"Documentary,History",94.0,6.6
tt3887320,The Commitment,"Drama,Family",111.0,6.8
tt3887360,The Janitor,"Action,Crime,Drama",115.0,5.5
tt3887408,Asintado,Drama,,4.9
tt3887462,Staring at the Sun,Drama,116.0,8.3
tt3887570,Beautiful Births,"Documentary,Family",59.0,8.8
tt3887582,Rere's Children,Drama,97.0,7.3
tt3887700,#Y,Drama,100.0,7.2
tt3887724,Third Is My First,"Comedy,Drama,Romance",110.0,7.5
tt3887748,Crocodile,Drama,88.0,6.8
tt3887756,Children's Show,Drama,85.0,6.8
tt3887762,Sparks,"Drama,Fantasy",120.0,7.6
tt3887800,"K'na, the Dreamweaver",Drama,85.0,7.1
tt3887804,Mariquina,Drama,116.0,7.2
tt3887808,Ronda,Drama,,5.9
tt3887812,You Have a Nice Flight,"Comedy,Drama,Romance",81.0,7.3
tt3887818,Garuda Power: The Spirit Within,"Action,Documentary,History",77.0,7.0
tt3887820,Separados,Drama,,4.9
tt3887848,Sundalong kanin,Drama,,7.1
tt3888028,The Unwelcoming,"Documentary,Drama,History",74.0,9.3
tt3888806,Love Is Not Enough,Comedy,97.0,7.3
tt3888834,Lake of Betrayal: The Story of Kinzua Dam,Documentary,,9.4
tt3889036,Nixon by Nixon: In His Own Words,Documentary,71.0,7.5
tt3889092,25,,102.0,5.4
tt3889118,Virados do Avesso,"Comedy,Romance",96.0,4.4
tt3889156,Dark Beacon,"Horror,Thriller",75.0,3.2
tt3889166,Night Fare,Thriller,80.0,5.5
tt3889306,Follow the Money,"Adventure,Documentary",85.0,8.9
tt3889312,Catching Junior Tate,"Action,Adventure,Comedy",110.0,8.1
tt3889450,American Sharia,"Comedy,Drama",96.0,3.7
tt3889462,Revolt in Hokum,Drama,86.0,2.7
tt3889652,Tre giorni dopo,Comedy,81.0,5.5
tt3889962,Clown Shank,"Comedy,Horror",79.0,5.0
tt3889988,Teague: Design & Beauty,"Animation,Biography,Documentary",88.0,8.5
tt3890082,Charity,Drama,109.0,6.8
tt3890160,Baby Driver,"Action,Crime,Drama",113.0,7.6
tt3890206,Svddxnly,Documentary,,7.9
tt3890264,Breakup Buddies,"Comedy,Drama,Romance",116.0,6.4
tt3890278,Red Amnesia,"Crime,Drama,Thriller",116.0,6.9
tt3890602,The Human Kind,"Drama,Fantasy",126.0,7.9
tt3890676,Caleidoscopio,"Comedy,Drama",90.0,7.1
tt3890724,Damaged,"Drama,Thriller",89.0,7.8
tt3890730,Royal Shakespeare Company: Henry IV Part II,"Comedy,Drama,History",170.0,7.9
tt3890902,Lucky,"Action,Crime,Drama",89.0,5.5
tt3890914,Senza nessuna pietà,"Crime,Drama",95.0,6.0
tt3890934,House of Ravens,Horror,81.0,6.6
tt3891156,Meltdown,"Comedy,Horror,Sci-Fi",85.0,4.1
tt3891162,My Amish World,Drama,112.0,7.2
tt3891218,Colliding Dreams,"Biography,Documentary,History",134.0,6.9
tt3891338,Another Kind of Wedding,"Comedy,Drama",86.0,4.1
tt3891436,Phantom Cowboys,Documentary,,6.3
tt3891538,Undercover Grandpa,"Action,Comedy,Family",94.0,5.2
tt3891594,"Down, But Not Out!","Documentary,Sport",68.0,9.3
tt3891660,Transcend,Documentary,,8.6
tt3891970,GTFO: Get the F&#% Out,Documentary,76.0,3.9
tt3892172,Leave No Trace,Drama,109.0,7.2
tt3892306,The Witch Chronicles,Horror,90.0,5.1
tt3892358,Random,,92.0,6.2
tt3892434,That Sugar Film,Documentary,90.0,7.4
tt3892590,Jews of Egypt: The End of a Journey,Documentary,,7.7
tt3892618,Alleluia! The Devil's Carnival,"Horror,Musical",97.0,6.9
tt3892620,Mourning Grave,"Horror,Thriller",90.0,6.0
tt3892654,Jakten på Berlusconi,Comedy,82.0,4.7
tt3892778,Schönefeld Boulevard,"Comedy,Drama",101.0,6.6
tt3892784,The Seeds: Pushin' Too Hard,"Documentary,Music",,7.5
tt3892822,Café Derby,Drama,98.0,6.8
tt3892880,Police in Pollywood,"Comedy,Drama,Romance",,6.5
tt3892924,Chasing Sarasota,,92.0,8.5
tt3892962,Thicker Than Water,Drama,72.0,7.2
tt3892970,"Relaks, It's Just Pag-ibig","Comedy,Romance",99.0,7.9
tt3892996,Long Story Short,"Comedy,Drama,Romance",100.0,6.6
tt3893038,Fires on the Plain,"Drama,War",87.0,6.4
tt3893280,The Ticket,Drama,97.0,5.3
tt3893326,Coming Out,Drama,98.0,6.5
tt3893390,Reevolution,"Action,Crime,Drama",101.0,8.3
tt3893456,The State-Mafia Pact,Crime,108.0,7.2
tt3893476,Spark,Action,134.0,5.7
tt3893542,Line of Credit,Drama,125.0,7.1
tt3893600,el Ziara,"Drama,Mystery,Thriller",106.0,4.8
tt3893620,Sarancha,"Crime,Drama,Thriller",124.0,5.7
tt3893664,Poor Boy,"Drama,Western",104.0,4.3
tt3893690,81 Days,Drama,76.0,7.6
tt3893826,Mile End,"Crime,Drama,Mystery",101.0,8.1
tt3893834,The Market,Comedy,105.0,6.2
tt3893966,Saudi's Secret Uprising,Documentary,50.0,5.4
tt3894094,Red Spring,"Action,Horror",104.0,7.3
tt3894148,Hirschen,Comedy,125.0,4.9
tt3894188,"Christmas, Again","Drama,Romance",80.0,6.6
tt3894190,Black Souls,"Crime,Drama",109.0,6.8
tt3894294,Legends,"Drama,Fantasy,Mystery",,6.5
tt3894312,The Remains,"Horror,Thriller",85.0,3.7
tt3894320,The Trouble with Rain,Drama,,5.5
tt3894340,They Returned,"Crime,Drama,Horror",94.0,5.6
tt3894344,Sivas,Drama,97.0,7.4
tt3894404,The Faith of Anna Waters,"Drama,Horror,Mystery",95.0,3.8
tt3894478,Heavenly Nomadic,Drama,81.0,7.1
tt3894528,11:11,"Drama,Music,Sci-Fi",60.0,6.3
tt3894558,Joker's Wild,"Horror,Thriller",71.0,2.0
tt3894660,Merely Players,"Comedy,Drama",81.0,5.2
tt3894732,Erasmus: Not Everything Is Fun,"Crime,Horror,Thriller",71.0,4.9
tt3894762,Simply gay le film,"Drama,Family",71.0,8.6
tt3894774,Mi Chiamava Valerio,"Drama,History,Sport",120.0,9.0
tt3894914,We are like Oranges,"Documentary,Drama,Fantasy",90.0,8.5
tt3894958,Paranormal Demons,Horror,96.0,6.2
tt3895152,Vikramadithyan,Drama,143.0,6.7
tt3895330,Best Friends Eternally,,,4.2
tt3895442,Hukkakaurat,Drama,66.0,5.5
tt3895554,Patient,"Horror,Thriller",94.0,4.5
tt3895678,The Council of Birds,"Mystery,Romance",81.0,6.3
tt3895804,Yamaleela 2,"Drama,Family",144.0,8.1
tt3895838,Last Pickup,"Action,Comedy,Crime",72.0,5.8
tt3895908,Seeds,"Horror,Thriller",90.0,6.7
tt3896016,The Continent,"Comedy,Drama",105.0,6.3
tt3896070,The Vigilante,"Action,Drama,Thriller",45.0,7.7
tt3896100,Capture the Flag,"Adventure,Animation,Comedy",94.0,5.9
tt3896102,Tad Jones: The Hero Returns,"Adventure,Animation,Comedy",85.0,6.2
tt3896114,"Racing to Zero, in Pursuit of Zero Waste","Documentary,News",59.0,6.6
tt3896198,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy",136.0,7.7
tt3896284,Pound of Flesh,Drama,145.0,7.5
tt3896384,Raluca,"Crime,Drama,Thriller",76.0,5.3
tt3896710,We Were Young,"Comedy,Drama",86.0,5.4
tt3896738,Hounds of Love,"Crime,Drama,Horror",108.0,6.5
tt3897080,Agent F.O.X.,Animation,83.0,3.3
tt3897322,House for Mermaids,Drama,97.0,5.5
tt3897760,The Satellite Girl and Milk Cow,"Animation,Comedy,Family",81.0,5.8
tt3897880,Tracing Skylines,Sport,55.0,5.8
tt3898028,Gayby Baby,"Documentary,Family",85.0,5.7
tt3898052,Art Therapy: The Movie,Documentary,56.0,8.8
tt3898180,Thirupathi Express,"Comedy,Drama,Romance",125.0,6.1
tt3898244,Madison Lane,"Romance,Thriller",80.0,7.1
tt3898368,Glamarus,Drama,70.0,8.0
tt3898504,Persona 3 the Movie: #2 Midsummer Knight's Dream,"Action,Animation,Fantasy",93.0,7.1
tt3898506,Dear Elza!,"Drama,War",96.0,6.0
tt3898544,La zuppa del demonio,Documentary,,7.1
tt3898776,Aaron's Blood,"Drama,Horror,Mystery",80.0,4.7
